age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27,2,93235,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
28,2,44216,9,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
31,2,189759,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
20,2,181675,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,2,299765,10,Separated,Adm-clerical,Other-relative,Black,Female,0,0,40,Jamaica,<=50K
33,2,30612,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27,2,165365,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,2885,0,40,Laos,<=50K
41,3,130126,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
48,2,235891,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
28,2,277746,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,2,186415,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,<=50K
47,2,187563,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
17,2,175465,6,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,<=50K
26,2,167350,10,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,United-States,<=50K
52,2,187356,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,<=50K
55,2,134789,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,<=50K
43,4,185413,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
45,5,252208,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38,5,200289,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
19,2,38619,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
24,2,205865,9,Never-married,Sales,Unmarried,White,Male,0,0,45,United-States,<=50K
24,2,132327,10,Married-spouse-absent,Sales,Unmarried,Other,Female,0,0,30,Ecuador,<=50K
27,2,83517,9,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K
25,2,195994,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Guatemala,<=50K
44,2,252202,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,2,400061,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,United-States,<=50K
25,2,483822,9,Never-married,Other-service,Own-child,White,Male,0,0,40,El-Salvador,<=50K
43,2,219424,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,50,United-States,<=50K
25,2,356017,7,Never-married,Other-service,Not-in-family,White,Male,0,0,99,United-States,<=50K
32,2,235847,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,50,United-States,<=50K
25,2,215188,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
50,2,155433,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
47,3,156728,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
34,2,399386,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
49,0,195437,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,>50K
22,2,225156,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,2,187847,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
72,2,56559,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,<=50K
36,2,190350,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
39,2,262841,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
23,2,189832,12,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
56,2,346033,5,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,3,81534,9,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
41,2,271282,7,Divorced,Protective-serv,Not-in-family,White,Female,0,0,20,United-States,<=50K
40,2,289309,10,Divorced,Other-service,Not-in-family,White,Female,0,0,48,United-States,<=50K
44,2,228320,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
29,2,121523,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
50,2,128143,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,2,208881,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
50,1,282701,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,48,United-States,<=50K
49,3,431245,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
23,2,376383,9,Never-married,Other-service,Unmarried,White,Male,0,0,35,Mexico,<=50K
54,2,285854,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
41,4,230961,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
29,2,247053,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,2,126161,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
18,2,170094,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,<=50K
25,2,302465,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1741,40,United-States,<=50K
42,1,339671,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,8614,0,45,United-States,>50K
21,2,189013,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
24,2,187937,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
55,2,154580,6,Married-civ-spouse,Other-service,Husband,Black,Male,2580,0,40,United-States,<=50K
37,2,385251,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
51,3,229465,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
50,2,339954,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,2,118056,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
28,2,194940,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
49,3,30751,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
26,2,209051,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K
34,2,97933,5,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
35,3,89622,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
36,2,272944,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
41,2,106627,12,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,United-States,<=50K
17,2,194612,7,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
36,2,173542,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,2,116493,9,Divorced,Craft-repair,Not-in-family,White,Male,13550,0,44,United-States,>50K
35,2,210945,9,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,38,United-States,>50K
40,0,179717,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,United-States,>50K
47,2,34307,10,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
39,2,111000,14,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
38,2,292307,13,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K
29,2,278637,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,45,United-States,>50K
67,1,258973,9,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
63,2,45912,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
23,2,107882,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,2,231085,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
68,5,420526,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,5,United-States,<=50K
55,2,116219,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
49,2,209146,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23,2,186666,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,2,86492,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
28,2,111696,9,Separated,Craft-repair,Not-in-family,White,Male,0,1974,40,United-States,<=50K
32,1,100135,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
61,2,159822,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,Poland,>50K
52,2,358554,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
24,2,121313,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
48,2,182313,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
27,4,226976,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
46,2,28419,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
42,2,334783,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
28,0,381789,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,2,129345,6,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,2,31208,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,0,77332,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
35,2,351772,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
30,2,140612,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,United-States,<=50K
25,2,193051,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K
30,2,224147,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
65,4,115498,13,Married-civ-spouse,Sales,Husband,White,Male,3818,0,10,United-States,<=50K
18,2,51789,10,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,<=50K
25,2,130557,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,2,33105,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
43,1,203376,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
67,2,335979,9,Widowed,Sales,Not-in-family,White,Female,991,0,18,United-States,<=50K
23,2,283092,9,Never-married,Sales,Other-relative,Black,Male,0,0,40,Jamaica,<=50K
17,2,198146,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
43,2,271807,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,2,214150,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
59,2,194290,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
31,5,373432,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,55,United-States,>50K
20,0,163205,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,<=50K
39,2,342768,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
36,2,33394,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,35,United-States,>50K
52,2,311931,3,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,El-Salvador,<=50K
37,2,202027,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,50,United-States,>50K
25,2,385646,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
28,2,23324,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,2,326886,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
43,3,130126,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
41,2,229472,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,2,195617,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,<=50K
50,2,180607,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,0,203182,13,Never-married,Exec-managerial,Not-in-family,White,Female,2174,0,40,United-States,<=50K
53,2,98791,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
43,5,28451,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,>50K
29,2,39388,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,2,87632,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,<=50K
43,2,190885,4,Widowed,Other-service,Unmarried,White,Female,0,0,38,Mexico,<=50K
46,2,62793,9,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
51,2,135388,8,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,1564,40,United-States,<=50K
65,2,192133,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,40,Greece,<=50K
44,2,174491,9,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
35,2,274158,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,3103,0,40,United-States,<=50K
30,4,24961,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,2,231672,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
35,2,331395,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,2,163021,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
49,2,139268,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,4,344480,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,40,United-States,<=50K
56,1,38573,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
43,2,180599,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
36,2,150057,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
29,2,193260,13,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,30,India,<=50K
36,2,208068,1,Divorced,Other-service,Not-in-family,Other,Male,0,0,72,Mexico,<=50K
38,2,269323,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
29,1,190330,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
36,2,192704,8,Never-married,Exec-managerial,Not-in-family,White,Male,4650,0,50,United-States,<=50K
62,4,75478,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
53,0,177212,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
63,2,85420,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,15,United-States,<=50K
33,1,281784,13,Never-married,Tech-support,Not-in-family,Black,Male,0,1564,52,United-States,<=50K
51,2,194908,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,2,230403,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
18,2,176653,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,26,United-States,<=50K
71,2,169114,10,Widowed,Prof-specialty,Not-in-family,White,Male,0,1429,40,United-States,<=50K
55,2,41108,10,Widowed,Farming-fishing,Not-in-family,White,Male,0,2258,62,United-States,<=50K
44,2,99830,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
48,2,174533,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,2,289436,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
33,2,223212,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
23,2,255252,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
26,2,263200,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
58,4,359972,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
33,2,188403,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,<=50K
38,4,245372,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,50,United-States,<=50K
59,2,195176,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K
31,2,154227,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
20,2,226978,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
51,2,168553,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
39,5,24721,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
28,2,191355,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
17,2,132187,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
21,2,187088,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,Cuba,<=50K
58,2,275859,9,Widowed,Craft-repair,Unmarried,White,Male,8614,0,52,Mexico,>50K
37,2,38948,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
40,2,183404,10,Separated,Other-service,Unmarried,White,Female,0,0,8,United-States,<=50K
41,2,362815,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
65,2,264188,9,Widowed,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K
63,2,181863,13,Never-married,Sales,Not-in-family,White,Male,0,0,27,United-States,<=50K
53,2,123429,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
41,2,174540,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K
38,2,78247,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,2,119964,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,15,United-States,<=50K
23,2,202989,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Canada,<=50K
31,2,241885,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
27,2,175262,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28,0,72514,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,72,United-States,<=50K
44,1,181344,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,38,United-States,>50K
34,1,231826,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,El-Salvador,<=50K
43,2,112131,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
38,2,222573,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
46,2,165346,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,8,United-States,<=50K
30,4,117944,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
